,date,close,daily change,daily change pct,high to date,off from high
17583,1998-01-15,950.72998,-7.21,-0.753,983.789978,-3.36
17584,1998-01-16,961.51001,10.78,1.134,983.789978,-2.265
17585,1998-01-20,978.599976,17.09,1.777,983.789978,-0.528
17586,1998-01-21,970.809998,-7.79,-0.796,983.789978,-1.319
17587,1998-01-22,963.039978,-7.77,-0.8,983.789978,-2.109
17588,1998-01-23,957.590027,-5.45,-0.566,983.789978,-2.663
17589,1998-01-26,956.950012,-0.64,-0.067,983.789978,-2.728
17590,1998-01-27,969.02002,12.07,1.261,983.789978,-1.501
17591,1998-01-28,977.460022,8.44,0.871,983.789978,-0.643
17592,1998-01-29,985.48999,8.03,0.822,985.48999,0.0
17593,1998-01-30,980.280029,-5.21,-0.529,985.48999,-0.529
17594,1998-02-02,1001.27002,20.99,2.141,1001.27002,0.0
17595,1998-02-03,1006.0,4.73,0.472,1006.0,0.0
17596,1998-02-04,1006.900024,0.9,0.089,1006.900024,0.0
17597,1998-02-05,1003.539978,-3.36,-0.334,1006.900024,-0.334
17598,1998-02-06,1012.460022,8.92,0.889,1012.460022,0.0
17599,1998-02-09,1010.73999,-1.72,-0.17,1012.460022,-0.17
17600,1998-02-10,1019.01001,8.27,0.818,1019.01001,0.0
17601,1998-02-11,1020.01001,1.0,0.098,1020.01001,0.0
17602,1998-02-12,1024.140015,4.13,0.405,1024.140015,0.0
17603,1998-02-13,1020.090027,-4.05,-0.395,1024.140015,-0.395
17604,1998-02-17,1022.76001,2.67,0.262,1024.140015,-0.135
17605,1998-02-18,1032.079956,9.3199,0.911,1032.079956,0.0
17606,1998-02-19,1028.280029,-3.7999,-0.368,1032.079956,-0.368
17607,1998-02-20,1034.209961,5.9299,0.577,1034.209961,0.0
17608,1998-02-23,1038.140015,3.9301,0.38,1038.140015,0.0
17609,1998-02-24,1030.560059,-7.58,-0.73,1038.140015,-0.73
17610,1998-02-25,1042.900024,12.34,1.197,1042.900024,0.0
17611,1998-02-26,1048.670044,5.77,0.553,1048.670044,0.0
17612,1998-02-27,1049.339966,0.6699,0.064,1049.339966,0.0
17613,1998-03-02,1047.699951,-1.64,-0.156,1049.339966,-0.156
17614,1998-03-03,1052.02002,4.3201,0.412,1052.02002,0.0
17615,1998-03-04,1047.329956,-4.6901,-0.446,1052.02002,-0.446
17616,1998-03-05,1035.050049,-12.2799,-1.172,1052.02002,-1.613
17617,1998-03-06,1055.689941,20.6399,1.994,1055.689941,0.0
17618,1998-03-09,1052.310059,-3.3799,-0.32,1055.689941,-0.32
17619,1998-03-10,1064.25,11.9399,1.135,1064.25,0.0
17620,1998-03-11,1068.469971,4.22,0.397,1068.469971,0.0
17621,1998-03-12,1069.920044,1.4501,0.136,1069.920044,0.0
17622,1998-03-13,1068.609985,-1.3101,-0.122,1069.920044,-0.122
17623,1998-03-16,1079.27002,10.66,0.998,1079.27002,0.0
17624,1998-03-17,1080.449951,1.1799,0.109,1080.449951,0.0
17625,1998-03-18,1085.52002,5.0701,0.469,1085.52002,0.0
17626,1998-03-19,1089.73999,4.22,0.389,1089.73999,0.0
17627,1998-03-20,1099.160034,9.42,0.864,1099.160034,0.0
17628,1998-03-23,1095.550049,-3.61,-0.328,1099.160034,-0.328
17629,1998-03-24,1105.650024,10.1,0.922,1105.650024,0.0
17630,1998-03-25,1101.930054,-3.72,-0.336,1105.650024,-0.336
17631,1998-03-26,1100.800049,-1.13,-0.103,1105.650024,-0.439
17632,1998-03-27,1095.439941,-5.3601,-0.487,1105.650024,-0.923
17633,1998-03-30,1093.599976,-1.84,-0.168,1105.650024,-1.09
17634,1998-03-31,1101.75,8.15,0.745,1105.650024,-0.353
17635,1998-04-01,1108.150024,6.4,0.581,1108.150024,0.0
17636,1998-04-02,1120.01001,11.86,1.07,1120.01001,0.0
17637,1998-04-03,1122.699951,2.6899,0.24,1122.699951,0.0
17638,1998-04-06,1121.380005,-1.3199,-0.118,1122.699951,-0.118
17639,1998-04-07,1109.550049,-11.83,-1.055,1122.699951,-1.171
17640,1998-04-08,1101.650024,-7.9,-0.712,1122.699951,-1.875
17641,1998-04-09,1110.670044,9.02,0.819,1122.699951,-1.072
17642,1998-04-13,1109.689941,-0.9801,-0.088,1122.699951,-1.159
17643,1998-04-14,1115.75,6.0601,0.546,1122.699951,-0.619
17644,1998-04-15,1119.319946,3.5699,0.32,1122.699951,-0.301
17645,1998-04-16,1108.170044,-11.1499,-0.996,1122.699951,-1.294
17646,1998-04-17,1122.719971,14.5499,1.313,1122.719971,0.0
17647,1998-04-20,1123.650024,0.9301,0.083,1123.650024,0.0
17648,1998-04-21,1126.670044,3.02,0.269,1126.670044,0.0
17649,1998-04-22,1130.540039,3.87,0.343,1130.540039,0.0
17650,1998-04-23,1119.579956,-10.9601,-0.969,1130.540039,-0.969
17651,1998-04-24,1107.900024,-11.6799,-1.043,1130.540039,-2.003
17652,1998-04-27,1086.540039,-21.36,-1.928,1130.540039,-3.892
17653,1998-04-28,1085.109985,-1.4301,-0.132,1130.540039,-4.018
17654,1998-04-29,1094.619995,9.51,0.876,1130.540039,-3.177
17655,1998-04-30,1111.75,17.13,1.565,1130.540039,-1.662
17656,1998-05-01,1121.0,9.25,0.832,1130.540039,-0.844
17657,1998-05-04,1122.069946,1.0699,0.095,1130.540039,-0.749
17658,1998-05-05,1115.5,-6.5699,-0.586,1130.540039,-1.33
17659,1998-05-06,1104.920044,-10.58,-0.948,1130.540039,-2.266
17660,1998-05-07,1095.140015,-9.78,-0.885,1130.540039,-3.131
17661,1998-05-08,1108.140015,13.0,1.187,1130.540039,-1.981
17662,1998-05-11,1106.640015,-1.5,-0.135,1130.540039,-2.114
17663,1998-05-12,1115.790039,9.15,0.827,1130.540039,-1.305
17664,1998-05-13,1118.859985,3.0699,0.275,1130.540039,-1.033
17665,1998-05-14,1117.369995,-1.49,-0.133,1130.540039,-1.165
17666,1998-05-15,1108.72998,-8.64,-0.773,1130.540039,-1.929
17667,1998-05-18,1105.819946,-2.91,-0.262,1130.540039,-2.187
17668,1998-05-19,1109.52002,3.7001,0.335,1130.540039,-1.859
17669,1998-05-20,1119.060059,9.54,0.86,1130.540039,-1.015
17670,1998-05-21,1114.640015,-4.42,-0.395,1130.540039,-1.406
17671,1998-05-22,1110.469971,-4.17,-0.374,1130.540039,-1.775
17672,1998-05-26,1094.02002,-16.45,-1.481,1130.540039,-3.23
17673,1998-05-27,1092.22998,-1.79,-0.164,1130.540039,-3.389
17674,1998-05-28,1097.599976,5.37,0.492,1130.540039,-2.914
17675,1998-05-29,1090.819946,-6.78,-0.618,1130.540039,-3.513
17676,1998-06-01,1090.97998,0.16,0.015,1130.540039,-3.499
17677,1998-06-02,1093.219971,2.24,0.205,1130.540039,-3.301
17678,1998-06-03,1082.72998,-10.49,-0.96,1130.540039,-4.229
17679,1998-06-04,1094.829956,12.1,1.118,1130.540039,-3.159
17680,1998-06-05,1113.859985,19.03,1.738,1130.540039,-1.475
17681,1998-06-08,1115.719971,1.86,0.167,1130.540039,-1.311
17682,1998-06-09,1118.410034,2.6901,0.241,1130.540039,-1.073
17683,1998-06-10,1112.280029,-6.13,-0.548,1130.540039,-1.615
17684,1998-06-11,1094.579956,-17.7001,-1.591,1130.540039,-3.181
17685,1998-06-12,1098.839966,4.26,0.389,1130.540039,-2.804
17686,1998-06-15,1077.01001,-21.83,-1.987,1130.540039,-4.735
17687,1998-06-16,1087.589966,10.58,0.982,1130.540039,-3.799
17688,1998-06-17,1107.109985,19.52,1.795,1130.540039,-2.072
17689,1998-06-18,1106.369995,-0.74,-0.067,1130.540039,-2.138
17690,1998-06-19,1100.650024,-5.72,-0.517,1130.540039,-2.644
17691,1998-06-22,1103.209961,2.5599,0.233,1130.540039,-2.417
17692,1998-06-23,1119.48999,16.28,1.476,1130.540039,-0.977
17693,1998-06-24,1132.880005,13.39,1.196,1132.880005,0.0
17694,1998-06-25,1129.280029,-3.6,-0.318,1132.880005,-0.318
17695,1998-06-26,1133.199951,3.9199,0.347,1133.199951,0.0
17696,1998-06-29,1138.48999,5.29,0.467,1138.48999,0.0
17697,1998-06-30,1133.839966,-4.65,-0.408,1138.48999,-0.408
17698,1998-07-01,1148.560059,14.7201,1.298,1148.560059,0.0
17699,1998-07-02,1146.420044,-2.14,-0.186,1148.560059,-0.186
17700,1998-07-06,1157.329956,10.9099,0.952,1157.329956,0.0
17701,1998-07-07,1154.660034,-2.6699,-0.231,1157.329956,-0.231
17702,1998-07-08,1166.380005,11.72,1.015,1166.380005,0.0
17703,1998-07-09,1158.560059,-7.8199,-0.67,1166.380005,-0.67
17704,1998-07-10,1164.329956,5.7699,0.498,1166.380005,-0.176
17705,1998-07-13,1165.189941,0.86,0.074,1166.380005,-0.102
17706,1998-07-14,1177.579956,12.39,1.063,1177.579956,0.0
17707,1998-07-15,1174.810059,-2.7699,-0.235,1177.579956,-0.235
17708,1998-07-16,1183.98999,9.1799,0.781,1183.98999,0.0
17709,1998-07-17,1186.75,2.76,0.233,1186.75,0.0
17710,1998-07-20,1184.099976,-2.65,-0.223,1186.75,-0.223
17711,1998-07-21,1165.069946,-19.03,-1.607,1186.75,-1.827
17712,1998-07-22,1164.079956,-0.99,-0.085,1186.75,-1.91
17713,1998-07-23,1139.75,-24.33,-2.09,1186.75,-3.96
17714,1998-07-24,1140.800049,1.05,0.092,1186.75,-3.872
17715,1998-07-27,1147.27002,6.47,0.567,1186.75,-3.327
17716,1998-07-28,1130.23999,-17.03,-1.484,1186.75,-4.762
17717,1998-07-29,1125.209961,-5.03,-0.445,1186.75,-5.186
17718,1998-07-30,1142.949951,17.74,1.577,1186.75,-3.691
17719,1998-07-31,1120.670044,-22.2799,-1.949,1186.75,-5.568
17720,1998-08-03,1112.439941,-8.2301,-0.734,1186.75,-6.262
17721,1998-08-04,1072.119995,-40.3199,-3.624,1186.75,-9.659
17722,1998-08-05,1081.430054,9.3101,0.868,1186.75,-8.875
17723,1998-08-06,1089.630005,8.2,0.758,1186.75,-8.184
17724,1998-08-07,1089.449951,-0.1801,-0.017,1186.75,-8.199
17725,1998-08-10,1083.140015,-6.3099,-0.579,1186.75,-8.731
17726,1998-08-11,1068.97998,-14.16,-1.307,1186.75,-9.924
17727,1998-08-12,1084.219971,15.24,1.426,1186.75,-8.64
17728,1998-08-13,1074.910034,-9.3099,-0.859,1186.75,-9.424
17729,1998-08-14,1062.75,-12.16,-1.131,1186.75,-10.449
17730,1998-08-17,1083.670044,20.92,1.968,1186.75,-8.686
17731,1998-08-18,1101.199951,17.5299,1.618,1186.75,-7.209
17732,1998-08-19,1098.060059,-3.1399,-0.285,1186.75,-7.473
17733,1998-08-20,1091.599976,-6.4601,-0.588,1186.75,-8.018
17734,1998-08-21,1081.23999,-10.36,-0.949,1186.75,-8.891
17735,1998-08-24,1088.140015,6.9,0.638,1186.75,-8.309
17736,1998-08-25,1092.849976,4.71,0.433,1186.75,-7.912
17737,1998-08-26,1084.189941,-8.66,-0.792,1186.75,-8.642
17738,1998-08-27,1042.589966,-41.6,-3.837,1186.75,-12.147
17739,1998-08-28,1027.140015,-15.45,-1.482,1186.75,-13.449
17740,1998-08-31,957.280029,-69.86,-6.801,1186.75,-19.336
17741,1998-09-01,994.26001,36.98,3.863,1186.75,-16.22
17742,1998-09-02,990.47998,-3.78,-0.38,1186.75,-16.538
17743,1998-09-03,982.26001,-8.22,-0.83,1186.75,-17.231
17744,1998-09-04,973.890015,-8.37,-0.852,1186.75,-17.936
17745,1998-09-08,1023.460022,49.57,5.09,1186.75,-13.759
17746,1998-09-09,1006.200012,-17.26,-1.686,1186.75,-15.214
17747,1998-09-10,980.190002,-26.01,-2.585,1186.75,-17.406
17748,1998-09-11,1009.059998,28.87,2.945,1186.75,-14.973
17749,1998-09-14,1029.719971,20.66,2.047,1186.75,-13.232
17750,1998-09-15,1037.680054,7.9601,0.773,1186.75,-12.561
17751,1998-09-16,1045.47998,7.7999,0.752,1186.75,-11.904
17752,1998-09-17,1018.869995,-26.61,-2.545,1186.75,-14.146
17753,1998-09-18,1020.090027,1.22,0.12,1186.75,-14.043
17754,1998-09-21,1023.890015,3.8,0.373,1186.75,-13.723
17755,1998-09-22,1029.630005,5.74,0.561,1186.75,-13.24
17756,1998-09-23,1066.089966,36.46,3.541,1186.75,-10.167
17757,1998-09-24,1042.719971,-23.37,-2.192,1186.75,-12.137
17758,1998-09-25,1044.75,2.03,0.195,1186.75,-11.965
17759,1998-09-28,1048.689941,3.9399,0.377,1186.75,-11.633
17760,1998-09-29,1049.02002,0.3301,0.031,1186.75,-11.606
17761,1998-09-30,1017.01001,-32.01,-3.051,1186.75,-14.303
17762,1998-10-01,986.390015,-30.62,-3.011,1186.75,-16.883
17763,1998-10-02,1002.599976,16.21,1.643,1186.75,-15.517
17764,1998-10-05,988.559998,-14.04,-1.4,1186.75,-16.7
17765,1998-10-06,984.590027,-3.97,-0.402,1186.75,-17.035
17766,1998-10-07,970.679993,-13.91,-1.413,1186.75,-18.207
17767,1998-10-08,959.440002,-11.24,-1.158,1186.75,-19.154
17768,1998-10-09,984.390015,24.95,2.6,1186.75,-17.052
17769,1998-10-12,997.710022,13.32,1.353,1186.75,-15.929
17770,1998-10-13,994.799988,-2.91,-0.292,1186.75,-16.174
17771,1998-10-14,1005.530029,10.73,1.079,1186.75,-15.27
17772,1998-10-15,1047.48999,41.96,4.173,1186.75,-11.735
17773,1998-10-16,1056.420044,8.9301,0.853,1186.75,-10.982
17774,1998-10-19,1062.390015,5.97,0.565,1186.75,-10.479
17775,1998-10-20,1063.930054,1.54,0.145,1186.75,-10.349
17776,1998-10-21,1069.920044,5.99,0.563,1186.75,-9.845
17777,1998-10-22,1078.47998,8.5599,0.8,1186.75,-9.123
17778,1998-10-23,1070.670044,-7.8099,-0.724,1186.75,-9.781
17779,1998-10-26,1072.319946,1.6499,0.154,1186.75,-9.642
17780,1998-10-27,1065.339966,-6.98,-0.651,1186.75,-10.23
17781,1998-10-28,1068.089966,2.75,0.258,1186.75,-9.999
17782,1998-10-29,1085.930054,17.8401,1.67,1186.75,-8.495
17783,1998-10-30,1098.670044,12.74,1.173,1186.75,-7.422
17784,1998-11-02,1111.599976,12.9299,1.177,1186.75,-6.332
17785,1998-11-03,1110.839966,-0.76,-0.068,1186.75,-6.396
17786,1998-11-04,1118.670044,7.8301,0.705,1186.75,-5.737
17787,1998-11-05,1133.849976,15.1799,1.357,1186.75,-4.458
17788,1998-11-06,1141.01001,7.16,0.631,1186.75,-3.854
17789,1998-11-09,1130.199951,-10.8101,-0.947,1186.75,-4.765
17790,1998-11-10,1128.26001,-1.9399,-0.172,1186.75,-4.929
17791,1998-11-11,1120.969971,-7.29,-0.646,1186.75,-5.543
17792,1998-11-12,1117.689941,-3.28,-0.293,1186.75,-5.819
17793,1998-11-13,1125.719971,8.03,0.718,1186.75,-5.143
17794,1998-11-16,1135.869995,10.15,0.902,1186.75,-4.287
17795,1998-11-17,1139.319946,3.45,0.304,1186.75,-3.997
17796,1998-11-18,1144.47998,5.16,0.453,1186.75,-3.562
17797,1998-11-19,1152.609985,8.13,0.71,1186.75,-2.877
17798,1998-11-20,1163.550049,10.9401,0.949,1186.75,-1.955
17799,1998-11-23,1188.209961,24.6599,2.119,1188.209961,0.0
17800,1998-11-24,1182.98999,-5.22,-0.439,1188.209961,-0.439
17801,1998-11-25,1186.869995,3.88,0.328,1188.209961,-0.113
17802,1998-11-27,1192.329956,5.46,0.46,1192.329956,0.0
17803,1998-11-30,1163.630005,-28.7,-2.407,1192.329956,-2.407
17804,1998-12-01,1175.280029,11.65,1.001,1192.329956,-1.43
17805,1998-12-02,1171.25,-4.03,-0.343,1192.329956,-1.768
17806,1998-12-03,1150.140015,-21.11,-1.802,1192.329956,-3.538
17807,1998-12-04,1176.73999,26.6,2.313,1192.329956,-1.308
17808,1998-12-07,1187.699951,10.96,0.931,1192.329956,-0.388
17809,1998-12-08,1181.380005,-6.3199,-0.532,1192.329956,-0.918
17810,1998-12-09,1183.48999,2.11,0.179,1192.329956,-0.741
17811,1998-12-10,1165.02002,-18.47,-1.561,1192.329956,-2.29
17812,1998-12-11,1166.459961,1.4399,0.124,1192.329956,-2.17
17813,1998-12-14,1141.199951,-25.26,-2.166,1192.329956,-4.288
17814,1998-12-15,1162.829956,21.63,1.895,1192.329956,-2.474
17815,1998-12-16,1161.939941,-0.89,-0.077,1192.329956,-2.549
17816,1998-12-17,1179.97998,18.04,1.553,1192.329956,-1.036
17817,1998-12-18,1188.030029,8.05,0.682,1192.329956,-0.361
17818,1998-12-21,1202.839966,14.8099,1.247,1202.839966,0.0
17819,1998-12-22,1203.569946,0.73,0.061,1203.569946,0.0
17820,1998-12-23,1228.540039,24.9701,2.075,1228.540039,0.0
17821,1998-12-24,1226.27002,-2.27,-0.185,1228.540039,-0.185
17822,1998-12-28,1225.48999,-0.78,-0.064,1228.540039,-0.248
17823,1998-12-29,1241.810059,16.3201,1.332,1241.810059,0.0
17824,1998-12-30,1231.930054,-9.88,-0.796,1241.810059,-0.796
17825,1998-12-31,1229.22998,-2.7001,-0.219,1241.810059,-1.013
17826,1999-01-04,1228.099976,-1.13,-0.092,1241.810059,-1.104
17827,1999-01-05,1244.780029,16.6801,1.358,1244.780029,0.0
17828,1999-01-06,1272.339966,27.5599,2.214,1272.339966,0.0
17829,1999-01-07,1269.72998,-2.61,-0.205,1272.339966,-0.205
17830,1999-01-08,1275.089966,5.36,0.422,1275.089966,0.0
17831,1999-01-11,1263.880005,-11.21,-0.879,1275.089966,-0.879
17832,1999-01-12,1239.51001,-24.37,-1.928,1275.089966,-2.79
17833,1999-01-13,1234.400024,-5.11,-0.412,1275.089966,-3.191
17834,1999-01-14,1212.189941,-22.2101,-1.799,1275.089966,-4.933
17835,1999-01-15,1243.26001,31.0701,2.563,1275.089966,-2.496
17836,1999-01-19,1252.0,8.74,0.703,1275.089966,-1.811
17837,1999-01-20,1256.619995,4.62,0.369,1275.089966,-1.449
17838,1999-01-21,1235.160034,-21.46,-1.708,1275.089966,-3.132
17839,1999-01-22,1225.189941,-9.9701,-0.807,1275.089966,-3.913
17840,1999-01-25,1233.97998,8.79,0.717,1275.089966,-3.224
17841,1999-01-26,1252.310059,18.3301,1.485,1275.089966,-1.787
17842,1999-01-27,1243.170044,-9.14,-0.73,1275.089966,-2.503
17843,1999-01-28,1265.369995,22.2,1.786,1275.089966,-0.762
17844,1999-01-29,1279.640015,14.27,1.128,1279.640015,0.0
17845,1999-02-01,1273.0,-6.64,-0.519,1279.640015,-0.519
17846,1999-02-02,1261.98999,-11.01,-0.865,1279.640015,-1.379
17847,1999-02-03,1272.069946,10.08,0.799,1279.640015,-0.592
17848,1999-02-04,1248.48999,-23.58,-1.854,1279.640015,-2.434
17849,1999-02-05,1239.400024,-9.09,-0.728,1279.640015,-3.145
17850,1999-02-08,1243.77002,4.37,0.353,1279.640015,-2.803
17851,1999-02-09,1216.140015,-27.63,-2.221,1279.640015,-4.962
17852,1999-02-10,1223.550049,7.41,0.609,1279.640015,-4.383
17853,1999-02-11,1254.040039,30.49,2.492,1279.640015,-2.001
17854,1999-02-12,1230.130005,-23.91,-1.907,1279.640015,-3.869
17855,1999-02-16,1241.869995,11.74,0.954,1279.640015,-2.952
17856,1999-02-17,1224.030029,-17.84,-1.437,1279.640015,-4.346
17857,1999-02-18,1237.280029,13.25,1.082,1279.640015,-3.31
17858,1999-02-19,1239.219971,1.9399,0.157,1279.640015,-3.159
17859,1999-02-22,1272.140015,32.92,2.657,1279.640015,-0.586
17860,1999-02-23,1271.180054,-0.96,-0.075,1279.640015,-0.661
17861,1999-02-24,1253.410034,-17.77,-1.398,1279.640015,-2.05
17862,1999-02-25,1245.02002,-8.39,-0.669,1279.640015,-2.705
17863,1999-02-26,1238.329956,-6.6901,-0.537,1279.640015,-3.228
17864,1999-03-01,1236.160034,-2.1699,-0.175,1279.640015,-3.398
17865,1999-03-02,1225.5,-10.66,-0.862,1279.640015,-4.231
17866,1999-03-03,1227.699951,2.2,0.18,1279.640015,-4.059
17867,1999-03-04,1246.640015,18.9401,1.543,1279.640015,-2.579
17868,1999-03-05,1275.469971,28.83,2.313,1279.640015,-0.326
17869,1999-03-08,1282.72998,7.26,0.569,1282.72998,0.0
17870,1999-03-09,1279.839966,-2.89,-0.225,1282.72998,-0.225
17871,1999-03-10,1286.839966,7.0,0.547,1286.839966,0.0
17872,1999-03-11,1297.680054,10.8401,0.842,1297.680054,0.0
17873,1999-03-12,1294.589966,-3.0901,-0.238,1297.680054,-0.238
17874,1999-03-15,1307.26001,12.67,0.979,1307.26001,0.0
17875,1999-03-16,1306.380005,-0.88,-0.067,1307.26001,-0.067
17876,1999-03-17,1297.819946,-8.5601,-0.655,1307.26001,-0.722
17877,1999-03-18,1316.550049,18.7301,1.443,1316.550049,0.0
17878,1999-03-19,1299.290039,-17.26,-1.311,1316.550049,-1.311
17879,1999-03-22,1297.01001,-2.28,-0.175,1316.550049,-1.484
17880,1999-03-23,1262.140015,-34.87,-2.688,1316.550049,-4.133
17881,1999-03-24,1268.589966,6.45,0.511,1316.550049,-3.643
17882,1999-03-25,1289.98999,21.4,1.687,1316.550049,-2.017
17883,1999-03-26,1282.800049,-7.1899,-0.557,1316.550049,-2.564
17884,1999-03-29,1310.170044,27.37,2.134,1316.550049,-0.485
17885,1999-03-30,1300.75,-9.42,-0.719,1316.550049,-1.2
17886,1999-03-31,1286.369995,-14.38,-1.106,1316.550049,-2.292
17887,1999-04-01,1293.719971,7.35,0.571,1316.550049,-1.734
17888,1999-04-05,1321.119995,27.4,2.118,1321.119995,0.0
17889,1999-04-06,1317.890015,-3.23,-0.244,1321.119995,-0.244
17890,1999-04-07,1326.890015,9.0,0.683,1326.890015,0.0
17891,1999-04-08,1343.97998,17.09,1.288,1343.97998,0.0
17892,1999-04-09,1348.349976,4.37,0.325,1348.349976,0.0
17893,1999-04-12,1358.630005,10.28,0.762,1358.630005,0.0
17894,1999-04-13,1349.819946,-8.8101,-0.648,1358.630005,-0.648
17895,1999-04-14,1328.439941,-21.38,-1.584,1358.630005,-2.222
17896,1999-04-15,1322.849976,-5.59,-0.421,1358.630005,-2.634
17897,1999-04-16,1319.0,-3.85,-0.291,1358.630005,-2.917
17898,1999-04-19,1289.47998,-29.52,-2.238,1358.630005,-5.09
17899,1999-04-20,1306.170044,16.6901,1.294,1358.630005,-3.861
17900,1999-04-21,1336.119995,29.95,2.293,1358.630005,-1.657
17901,1999-04-22,1358.819946,22.7,1.699,1358.819946,0.0
17902,1999-04-23,1356.849976,-1.97,-0.145,1358.819946,-0.145
17903,1999-04-26,1360.040039,3.1901,0.235,1360.040039,0.0
17904,1999-04-27,1362.800049,2.76,0.203,1362.800049,0.0
17905,1999-04-28,1350.910034,-11.89,-0.872,1362.800049,-0.872
17906,1999-04-29,1342.829956,-8.0801,-0.598,1362.800049,-1.465
17907,1999-04-30,1335.180054,-7.6499,-0.57,1362.800049,-2.027
17908,1999-05-03,1354.630005,19.45,1.457,1362.800049,-0.6
17909,1999-05-04,1332.0,-22.63,-1.671,1362.800049,-2.26
17910,1999-05-05,1347.310059,15.3101,1.149,1362.800049,-1.137
17911,1999-05-06,1332.050049,-15.26,-1.133,1362.800049,-2.256
17912,1999-05-07,1345.0,12.95,0.972,1362.800049,-1.306
17913,1999-05-10,1340.300049,-4.7,-0.349,1362.800049,-1.651
17914,1999-05-11,1355.609985,15.3099,1.142,1362.800049,-0.528
17915,1999-05-12,1364.0,8.39,0.619,1364.0,0.0
17916,1999-05-13,1367.560059,3.5601,0.261,1367.560059,0.0
17917,1999-05-14,1337.800049,-29.76,-2.176,1367.560059,-2.176
17918,1999-05-17,1339.48999,1.6899,0.126,1367.560059,-2.053
17919,1999-05-18,1333.319946,-6.17,-0.461,1367.560059,-2.504
17920,1999-05-19,1344.22998,10.91,0.818,1367.560059,-1.706
17921,1999-05-20,1338.829956,-5.4,-0.402,1367.560059,-2.101
17922,1999-05-21,1330.290039,-8.5399,-0.638,1367.560059,-2.725
17923,1999-05-24,1306.650024,-23.64,-1.777,1367.560059,-4.454
17924,1999-05-25,1284.400024,-22.25,-1.703,1367.560059,-6.081
17925,1999-05-26,1304.76001,20.36,1.585,1367.560059,-4.592
17926,1999-05-27,1281.410034,-23.35,-1.79,1367.560059,-6.3
17927,1999-05-28,1301.839966,20.4299,1.594,1367.560059,-4.806
17928,1999-06-01,1294.26001,-7.58,-0.582,1367.560059,-5.36
17929,1999-06-02,1294.810059,0.55,0.042,1367.560059,-5.32
17930,1999-06-03,1299.540039,4.73,0.365,1367.560059,-4.974
17931,1999-06-04,1327.75,28.21,2.171,1367.560059,-2.911
17932,1999-06-07,1334.52002,6.77,0.51,1367.560059,-2.416
17933,1999-06-08,1317.329956,-17.1901,-1.288,1367.560059,-3.673
17934,1999-06-09,1318.640015,1.3101,0.099,1367.560059,-3.577
17935,1999-06-10,1302.819946,-15.8201,-1.2,1367.560059,-4.734
17936,1999-06-11,1293.640015,-9.1799,-0.705,1367.560059,-5.405
17937,1999-06-14,1294.0,0.36,0.028,1367.560059,-5.379
17938,1999-06-15,1301.160034,7.16,0.553,1367.560059,-4.855
17939,1999-06-16,1330.410034,29.25,2.248,1367.560059,-2.717
17940,1999-06-17,1339.900024,9.49,0.713,1367.560059,-2.023
17941,1999-06-18,1342.839966,2.9399,0.219,1367.560059,-1.808
17942,1999-06-21,1349.0,6.16,0.459,1367.560059,-1.357
17943,1999-06-22,1335.880005,-13.12,-0.973,1367.560059,-2.317
17944,1999-06-23,1333.060059,-2.8199,-0.211,1367.560059,-2.523
17945,1999-06-24,1315.780029,-17.28,-1.296,1367.560059,-3.786
17946,1999-06-25,1315.310059,-0.47,-0.036,1367.560059,-3.821
17947,1999-06-28,1331.349976,16.0399,1.219,1367.560059,-2.648
